icao,"name",lat,lon,runways,ils
3TR,"Jerry Tyler Mem",41.8359325,-86.22517925,2,0
3TS1,"White Wings",30.011389,-98.0405555,1,0
3TS3,"J-d Ranch",29.37468166,-95.29049084,1,0
3TS5,"Purdy-nielsen Memorial Airpark",29.471075,-95.88634223,1,0
3TX2,"Flying S Farm",33.0806775,-97.34890778,1,0
3TX3,"Sitton Field",33.11956527,-97.31974056,1,0
3TX4,"Willow Run",33.09456611,-97.3802975,1,0
3TX5,"Mc Creless Farm",29.37106916,-98.23167695,1,0
3TX6,"Clark",33.13345388,-97.29668445,1,0
3TX7,"Rodeo Airstrip",33.14083333,-97.37111112,1,0
3TX8,"Drop Field",33.12512083,-97.34613028,1,0
3TX9,"Rafter J",32.52763805,-97.28084778,1,0
3U0,"Murphy Hot Springs",42.02073861,-115.33840028,1,0
3U1,"Warren Usfs",45.26823861,-115.68345612,1,0
3U2,"Johnson Creek",44.91212777,-115.48566806,1,0
3U3,"Bowman Fld",46.14773200,-112.86329700,2,0
3U4,"St Labre Mission",45.5999975,-106.2672195,1,0
3U5,"Augusta",47.46328027,-112.38002306,1,0
3U7,"Benchmark",47.48125,-112.8697225,1,0
3U8,"Big Sandy",48.1625393333333,-110.1124295,3,0
3U9,"Boulder",46.21159444,-112.10583223,1,0
3V0,"Custer State Park",43.7242065,-103.349861,1,0
3V5,"Fort Collins Downtown",40.58875125,-105.041323,2,0
3V7,"Belle Creek",45.1248615,-105.0920835,1,0
3VA0,"Ayres-aicp",38.77594916,-77.91055028,1,0
3VA1,"The Meadows",38.77428277,-77.79971556,1,0
3VA2,"Aviacres",38.62428777,-77.78610417,1,0
3VA3,"Flying Circus Aerodrome",38.55040138,-77.71582445,2,0
3VA4,"Shandy Hall Farm",37.85763666,-76.73579167,1,0
3VA5,"Thornton River",38.6317875,-78.08388723,1,0
3VA7,"White Post",39.06260666,-78.0913875,1,0
3VA8,"Garner",36.85626027,-76.68217806,1,0
3VS,"Roy Otten Memorial Airfield",38.4278025,-92.87519501,1,0
3W1,"Burgess Field",38.39706888,-77.14692167,1,0
3W2,"Put In Bay",41.63665,-82.828325,1,0
3W3,"Kentmorr Airpark",38.9181595,-76.3580322,1,0
3W5,"Concrete Municipal",48.53042610,-121.75813217,1,0
3W6,"Bladenboro",34.55016861,-78.78307612,1,0
3W7,"Grand Coulee Dam",47.9220445,-119.083015,1,0
3W8,"Eureka Muni",45.799443,-99.64148325,2,0
3WA0,"Taylor",46.89759916,-122.66956973,1,0
3WA1,"Johnsons Landing",47.61262111,-120.67008806,1,0
3WA2,"Hanes",47.49154277,-118.25108528,1,0
3WA3,"Angel Park",46.64847444,-118.58304306,1,0
3WA4,"Watson",46.71653055,-118.61776806,1,0
3WA9,"Flying Carpet",46.962875,-122.80041139,1,0
3WI0,"Carnot Field",44.64222166,-87.41981251,2,0
3WI1,"Olsons",42.6569625,-88.08758501,1,0
3WI2,"Tesmer",43.15277416,-88.98455306,1,0
3WI4,"Flying O",44.92358055,-89.40233945,1,0
3WI5,"Clover Valley",42.81250972,-88.72649389,1,0
3WI6,"Propwash Field",43.46083333,-90.92040695,1,0
3WI7,"Bark River",43.03334194,-88.45815362,1,0
3WI8,"Plantation Pine",44.05331222,-89.12178389,1,0
3WI9,"Chippewa Co. Senior Squadron",44.99996111,-91.38348945,1,0
3WK,"Wyckoff Airstrip",41.48337361,-86.95002723,1,0
3X0,"Bradshaw Farm",28.94859805,-81.41312223,1,0
3X1,"Antiquers Aerodrome",26.46535138,-80.14976667,1,0
3X7,"Indian Hammock",27.54198138,-80.83311612,1,0
3XS1,"Kubecka Aviation",28.76721111,-96.30691306,1,0
3XS4,"Jenkins",30.13437722,-93.93600667,1,0
3XS5,"Star Smith Field",29.29801472,-98.67668778,1,0
3XS8,"Ken Ada Ranch",30.1308335,-95.9002765,1,0
3Y0,"Wall Lake Municipal",42.24998444,-95.10026917,1,0
3Y2,"George L Scott Muni",42.9850865,-91.790604,1,0
3Y3,"Winterset Madison Co",41.363183,-94.021061,1,0
3Y4,"Woodbine Municipal",41.73609944,-95.68361723,1,0
3Y9,"Franklins",46.26390666,-84.12641445,1,0
3Z1,"Feather River",64.83172722,-166.13152223,1,0
3Z5,"Brenwicks",62.06841888,-145.42742806,1,0
40C,"Watervliet Municipal",42.20003805,-86.25002223,2,0
40D,"Three Lakes Municipal",45.790235,-89.12095862,1,0
40F,"Flying Tigers",33.65260444,-95.65579362,2,0
40FL,"Fred Babcock",26.88506166,-81.75119306,1,0
40G,"Valle",35.65036401,-112.14126682,1,0
40I,"Waynesville",39.50533777,-84.12187917,1,0
40II,"Keener Field",41.35143916,-84.81690445,1,0
40IN,"Cherry Hill",39.07421722,-86.15415417,1,0
40J,"Perry Foley",30.0692008333333,-83.5804518333333,3,0
40K,"Muddy Creek",44.94014222,-118.01188417,1,0
40KY,"Shelby",38.29340305,-85.20495528,1,0
40LA,"Woodsland Plantation",32.34598111,-91.96957584,1,0
40LL,"Stoune Rla",39.47337305,-88.95980084,1,0
40M,"Turkey Mountain Estates",36.59173305,-93.66685917,1,0
40MN,"Turner Field",43.86662361,-95.01415612,1,0
40MO,"Louises Strip",39.42277583,-94.83773973,1,0
40N,"Chester Co G O Carlson",39.978961,-75.8654665,1,1
40NE,"Landgren Ranch",41.97887829,-098.52403309,1,0
40OH,"Bucks",41.45116361,-81.23482501,1,0
40OI,"M.c.r.",41.06199944,-81.97847695,1,0
40PN,"Walnut Grove",40.09287388,-76.49246556,1,0
40R,"Sybert Farm",30.78907666,-97.65501056,3,0
40TA,"Miles Field",31.31295611,-96.22052139,1,0
40TS,"Square K",31.77238361,-97.13222584,1,0
40U,"Manila",40.986069,-109.678479,1,0
40WI,"Schubert Airstrip",44.05829555,-91.43070223,1,0
40X,"Rybolt Ranch",28.58944361,-81.14423028,2,0
40XS,"Breakaway Park",30.51797555,-97.78056556,1,0
41A,"Reeves",32.5147225,-85.875972,1,0
41AK,"Winters Strip",60.31163972,-151.32054751,1,0
41C,"Calkins Field",42.69169833,-85.64585528,1,0
41CA,"Silver Creek Ranch",40.31764666,-123.25391362,1,0
41D,"Margos Sky Ranch",41.04449888,-81.81569001,1,0
41F,"Floydada Muni",34.0023,-101.330436,1,0
41G,"University Airpark",42.84031111,-84.47914501,1,0
41II,"Larsh Flightpark",40.15837166,-86.68611612,1,0
41IL,"Alcock Rla",42.06947027,-89.03343251,2,0
41IS,"Rees Field",41.20447861,-88.80340806,1,0
41K,"Threshing Bee",39.19166638,-95.21552584,1,0
41LA,"Berry",32.85790666,-91.34844723,1,0
41MN,"Shannon Field",45.42690777,-96.58950695,1,0
41MO,"Textor",37.36087888,-93.49575278,1,0
41N,"Braceville",41.20744466,-080.97051361,1,0
41ND,"Evensons",47.60472111,-101.1018175,1,0
41NE,"Vandersnick",42.15556138,-98.50035751,1,0
41OH,"Sleepy Hollow",40.78367,-81.09898667,1,0
41PA,"Deitch",40.25786555,-77.08136723,2,0
41Q,"Moskowite",38.45824249,-122.20525167,1,0
41S,"Rogue-air",42.60818027,-122.826155,1,0
41TA,"Circle P Ranch",32.23764166,-97.87808751,1,0
41TS,"Flying T Ranch",33.37844472,-96.44831806,1,0
41TX,"Henington",33.37483166,-96.08219445,1,0
41U,"Manti Ephraim",39.331346,-111.604403,1,0
41W,"Viking",35.00961055,-79.26003334,1,0
41WI,"Paddock Field",42.73862444,-88.57982362,1,0
429,"Ste Croix Sur Verdon",43.77614500,006.16149800,1,0
42A,"Melbourne Muni John E Miller Fld",36.070983,-91.830136,1,0
42AK,"Wicker",61.56890527,-149.48499917,1,0
42B,"Goodspeed",41.44565444,-72.4556425,1,0
42C,"White Cloud",43.55974138,-85.77421945,1,0
42D,"Shenandoah Airpark",40.92005555,-82.4790575,1,0
42F,"Palmer Field",33.19873027,-97.31696362,1,0
42I,"Parr",40.007043,-82.0132515,1,0
42II,"Norms Airpark",41.68448611,-86.76780334,1,0
42IL,"Owings",39.98753861,-89.08175223,1,0
42J,"Keystone Airpark",29.8441188333333,-82.0501768333333,3,0
42K,"Smith Field",37.975015,-98.96565389,1,0
42KS,"Hetsel Ranch",37.65834861,-98.08089417,1,0
42KY,"Pirates Cove",36.7764445,-88.222256,1,0
42M,"Thayer Mem",36.52228,-91.5719885,1,0
42MN,"Krals Personal Use Landing Field",45.08413027,-93.56440278,1,0
42MO,"Aire Parque",38.12310916,-90.38901056,1,0
42N,"Double Jj Resort Ranch",43.51694444,-86.37333334,1,0
42OH,"Dunn Field",41.15589,-81.00398139,1,0
42OR,"Big Sky Ranch",45.37262138,-122.46342167,1,0
42PA,"Bear Crik Airstrip",41.91979583,-77.14136028,1,0
42Q,"Milhous Ranch",39.32489277,-121.07606334,1,0
42S,"Poplar",48.1159585,-105.182193,1,0
42TX,"Magee",33.31677777,-96.06691612,1,0
42U,"Morgan County",41.148675,-111.76715,1,0
42V,"Jones",40.05526687,-101.54550100,1,0
42VA,"Atlantic Airpark",36.67820666,-76.03298584,1,0
42WA,"Sheffels Ranch",47.81717916,-118.80139834,1,0
42XS,"Triple S",32.67513166,-97.58169084,1,0
43A,"Montgomery Co",35.3883345,-79.792779,1,0
43AK,"Kalmbach",61.60251833,-149.57611389,1,0
43B,"Deblois Flight Strip",44.7264095,-67.990708,1,0
43CA,"Dick Taylor Airstrip",34.88193305,-115.73333084,1,0
43CL,"Dick Dale Skyranch",34.20611138,-115.99777778,2,0
43CO,"Kostroski",39.36665583,-104.67830639,2,0
43D,"Odessa Muni",47.358194,-118.6733335,1,0
43E,"Moreton",34.01947277,-112.82573584,3,0
43FL,"Flyn R Ranch",28.98415083,-81.81702417,1,0
43G,"Larsen Air Park",42.17670694,-83.54576973,1,0
43IL,"Pleasure Valley Landing Area",42.42306888,-89.72789667,1,0
43IN,"Hepler",38.13754361,-87.67641167,1,0
43K,"Marion Municipal",38.33751638,-96.99168889,3,0
43KS,"Smith",39.1019425,-96.41777667,1,0
43LA,"Slays",32.74764305,-93.87470778,1,0
43M,"Oxford",42.15203916,-71.83507139,1,0
43MO,"Riordan",38.78334222,-94.36828251,1,0
43N,"Stanton",41.75009333,-74.116255,1,0
43NC,"Bahnson",36.0208335,-80.5163885,1,0
43NE,"Onion Crest Airpark",40.76177527,-099.15455752,1,0
43OI,"Windswept",41.19866305,-83.7007675,1,0
43OK,"Biggs Skypatch",35.66672972,-96.98363834,1,0
43PA,"Kolb",40.1601025,-75.54630028,1,0
43Q,"Mount Comfort Airpark",36.090635,-94.20965,1,0
43TA,"Diamond Seven Ranch",32.02515055,-97.62641112,1,0
43TS,"Fraser Farm",32.56624916,-95.46829,1,0
43TX,"Mid-valley Dusters Inc",26.15313083,-98.13500834,1,0
43U,"Mount Pleasant",39.5244445,-111.475,1,0
43W,"Caveness Field",35.67791666,-79.61641501,1,0
43WI,"Rohdes",43.56637138,-89.26706112,1,0
43Y,"Northome Municipal",47.89162277,-94.25022278,2,0
44A,"Rolle Airfield",32.51838694,-114.69800945,1,0
44AK,"West Papoose Lake Airpark",60.53302361,-150.1040875,1,0
44AZ,"Sandhill Ranch",36.93193,-111.96962139,1,0
44B,"Riverside Charles A. Chase Jr. Field",45.18338805,-69.2328225,1,0
44C,"Beloit",42.49817100,-088.96846800,1,0
44CA,"W R Byron",33.67918916,-114.64357,1,0
44CO,"Redlands",38.83665,-107.79283806,1,0
44E,"Forepaugh",33.95391722,-112.99296195,2,0
44F,"Powderly",33.79316027,-95.52801306,1,0
44FD,"Epcot Center",28.35306444,-81.5470175,1,0
44G,"Betz",41.85560361,-83.87077445,1,0
44GA,"S&s Flying Service",32.1043375,-83.48294612,1,0
44I,"Dale Hollow Rgnl",36.6378445,-85.1638445,1,0
44II,"The Wolf Den",40.95310194,-85.38664112,1,0
44IN,"Rush",40.49975611,-86.95501223,1,0
44IS,"Potter",39.74476888,-91.07485917,1,0
44KS,"Vankirk",37.61029472,-97.16254112,3,0
44KY,"Duff",37.3525925,-83.34240167,1,0
44LA,"B T & K H Ranch",30.64741972,-93.05515528,1,0
44M,"Tenkiller Lake Airpark",35.70009277,-94.93356334,1,0
44MO,"Butchs Strip",39.70971694,-94.80218556,1,0
44N,"Sky Acres",41.707364,-73.7379875,1,0
44ND,"Fredericks Ranch",47.52778361,-102.24128584,2,0
44NY,"Tomcat",42.934265,-74.65238334,1,0
44OK,"Sky High",35.95421,-97.54921167,1,0
44OR,"Compton",45.22234277,-122.72675945,1,0
44PA,"Pennfield Farm",40.85006472,-77.61638556,1,0
44R,"Shirley Williams",30.68351722,-98.41697334,1,0
44S,"Sheridan",45.10261444,-123.41927417,1,0
44TS,"Mc David Ranch",30.57768611,-98.83365362,1,0
44TX,"White Oak",30.21048111,-99.09476556,1,0
44U,"Salina Gunnison",39.029029,-111.8381295,1,0
44VA,"Big Hill",37.73124,-79.81115945,1,0
44WI,"Hill Road",45.20415527,-87.09872334,1,0
45AK,"Cherokee",63.96182888,-145.47009195,1,0
45C,"Berlin Field",43.99164722,-88.962615,1,0
45F,"Deussen Field",33.19178583,-97.32529695,1,0
45G,"Brighton",42.569814,-83.778529,1,0
45II,"Cummings Field",41.63365527,-86.58585195,1,0
45IN,"Aerobatic Practice",38.9964425,-85.74802778,1,0
45K,"Minneapolis City Co",39.0947195,-97.720554,1,0
45KS,"Liebau Ranch",37.40391833,-96.45334167,1,0
45M,"Stilwell",35.83758527,-94.62522195,1,0
45MN,"Kaml Airstrip",47.92608333,-96.61422917,1,0
45MO,"Waldmeister Farm",38.84727333,-90.63901195,1,0
45OH,"North Bass Island",41.7194925,-82.82352056,2,0
45OI,"Plane Country",40.56117388,-81.54567584,1,0
45OK,"Belleview Landing",36.91258305,-95.60303278,1,0
45OR,"Benham",43.15483222,-124.17066139,1,0
45R,"Hawthorne Fld",30.3363295,-94.2575475,1,0
45S,"Silver Lake F S Strip",43.1109725,-121.09416667,1,0
45T,"Stowers Ranch",30.05770833,-99.51282834,1,0
45TX,"West Airpark",31.75238416,-97.09833556,1,0
45VA,"Frog Hollow Farm",37.69514222,-76.99496862,1,0
45WI,"Triple D",44.99996444,-92.28352195,1,0
45X,"Tropical Plantation",27.10282888,-80.29338139,1,0
45XS,"Airsport Skyranch",34.91894611,-101.90269001,1,0
45Y,"Sons Private-commercial",44.6999625,-93.86691028,1,0
46A,"Blairsville",34.855086,-83.9968555,1,0
46AK,"Bear Cove Farm",59.73828888,-151.02989417,1,0
46CA,"Rancho Vallecito",32.97088138,-116.40918139,1,0
46CN,"Crystal",34.4847165,-117.826453,1,0
46CO,"Huerfano Ag",38.10000527,-104.42552639,1,0
46D,"Carrington Muni",47.45097225,-99.15180575,2,0
46F,"Lavon North",33.12817277,-96.50970973,2,0
46FD,"Tater Farms Strip",29.66802527,-81.49729889,1,0
46IN,"Ames Field",41.38115666,-86.22278139,1,0
46IS,"Karlock",41.18336527,-87.90115584,1,0
46K,"Rexford",37.44585666,-100.49209556,1,0
46LA,"Davis Plantation",32.79652222,-91.94679584,1,0
46MN,"Elmer",46.00551611,-95.69199084,1,0
46MO,"Sontimer",38.80838472,-90.61262251,1,0
46N,"Sky Park",41.98328416,-73.83597291,1,0
46ND,"Monson Field",46.98107916,-96.92119417,1,0
46NE,"Jantzen",40.90325750,-101.49574317,1,0
46NJ,"Perl Acres",40.15289,-74.45515112,1,0
46OH,"Wetzl",41.10366888,-80.82647167,1,0
46OI,"Kellers Strip",41.68338416,-83.76660556,1,0
46OK,"Steinert Lakes",36.22114694,-97.84450028,1,0
46Q,"Siller Bros Inc",39.46016472,-121.58052528,1,0
46T,"K Ranch",30.73158333,-96.13106806,1,0
46TA,"Gould Strip",28.12611861,-98.85974362,1,0
46TX,"Phillips Corporation",29.15079972,-95.49522056,1,0
46U,"Alpine",43.17982669,-111.03772887,1,0
46V,"Hock",40.32157620,-100.81001978,2,0
46VA,"Byrd Creek",37.81875444,-78.04722084,1,0
46X,"Lykes Palmdale",26.94783555,-81.31868362,1,0
46XS,"Windy Hill",33.3112275,-97.10445584,1,0
47A,"Cherokee Co",34.3105915,-84.4239085,1,0
47CO,"Mile Hi",40.89998222,-104.83385778,2,0
47D,"Whispering Pines",41.66533111,-81.03731806,1,0
47F,"Pleasure Field",33.25595027,-96.88528028,1,0
47FD,"Strayhorn Ranch",26.66284888,-81.77063889,1,0
47FL,"Flying Exotics",28.96415194,-81.77896723,1,0
47G,"Mayes",43.24086583,-84.88000945,1,0
47I,"Scott Field",39.17813222,-81.52373389,1,0
47II,"Westrick",41.05615611,-85.69053945,1,0
47IN,"Mann",38.98837611,-87.51807751,1,0
47IS,"Carrillon",38.73393638,-89.33757556,1,0
47K,"Moundridge Muni",38.209092,-97.502725,1,0
47M,"Thornton",35.68535333,-89.20451195,1,0
47MO,"Cliff Scott",39.74028527,-93.99049612,1,0
47N,"Central Jersey Rgnl",40.5244085,-74.598389,1,0
47OH,"Chapin",41.2000525,-82.573508,1,0
47OK,"Harman",35.58366083,-98.04005223,4,0
47OR,"Mc Ranch",42.16488805,-119.90494639,1,0
47PA,"Homan",40.71672916,-77.98305917,1,0
47R,"Whites",28.85165472,-96.49747278,1,0
47TS,"Hensarling",31.04796416,-95.91773084,1,0
47TX,"Armstrong Ranch",26.933944,-97.762494,1,0
47V,"Curtis Muni",40.63672725,-100.47160905,2,0
47W,"Hell And Purgatory",34.97238472,-77.59135806,1,0
47WI,"Oakbrook",42.89000694,-88.80816167,1,0
47XS,"Bartos Farm",33.47249999,-101.78527778,1,0
47Y,"Pelican Rapids Municipal-lyons Field",46.64162527,-96.10450195,1,0
48A,"Cochran",32.3993545,-83.275922,1,0
48AK,"Graham",61.79308888,-148.49249612,1,0
48D,"Clare Muni",43.8340125,-84.74033575,2,0
48FL,"Mc Kinnon Airpark",30.81407611,-87.47498167,1,0
48G,"Gavagan Fld",43.10419305,-82.89021056,1,0
48I,"Braxton Co",38.686946,-80.651943,1,0
48K,"Ness City Muni",38.471101,-99.908065,1,0
48KS,"R F Roesner",38.81111277,-97.43141806,1,0
48LL,"Rock Cut Farms",42.12530361,-89.45899973,1,0
48M,"Colonial Air Park",34.99592611,-89.73064,1,0
48MN,"Jacobsen",43.77079,-93.58910862,1,0
48ND,"Schirmeister - Private",46.51249388,-100.55039751,1,0
48OH,"Dechant Farms",41.25421861,-82.19709973,1,0
48OK,"Rafter R Ranch",35.31815361,-95.51831445,1,0
48OR,"Lookingglass",43.15928166,-123.50174417,1,0
48Q,"Oak Country Ranch",35.56830472,-120.79739834,1,0
48R,"Mills Field",42.00921138,-83.25826278,1,0
48S,"Harlem",48.565309,-108.7710895,2,0
48T,"Bamberger Ranch",30.21687,-98.43363417,1,0
48TS,"Fox",29.66772555,-98.19889917,1,0
48TX,"Tri-county Aerodrome",33.45427583,-96.38164945,1,0
48U,"Greater Green River Intergalactic Spac",41.45920524,-109.48854772,1,0
48VA,"Als Field",39.29065694,-78.35083889,2,0
48WI,"Circle A Ranch",45.79384333,-89.73014584,1,0
48X,"Airport Manatee",27.64253277,-82.52092917,1,0
48XS,"Maravillas Gap Ranch",29.9265695,-103.2949005,1,0
48Y,"Piney Pinecreek Border",48.995817,-95.9794425,1,0
49A,"Gilmer Co",34.6278655,-84.524929,1,0
49AK,"Secluded Lake",62.02448083,-149.9772425,1,0
49B,"Sturgis Muni",44.418008,-103.3754505,1,0
49C,"Camp Lake",42.53335194,-88.15842028,1,0
49CO,"Air Dusters Inc",40.09331555,-104.37523195,1,0
49D,"Kenneth Hayward",43.53335694,-83.85413917,1,0
49E,"Pleasant Valley Airstrip",34.15809749,-110.9354025,1,0
49F,"Rankin",31.22736944,-101.95318695,1,0
49FL,"Mikes Ag Air",30.97712694,-87.49498139,1,0
49G,"Wend Valley",42.57920305,-84.90832362,1,0
49I,"Louis Bennett Fld",39.0913885,-80.4697225,1,0
49II,"Reinoehl Field",39.60976555,-87.01529056,1,0
49IN,"Drake",39.13170833,-87.38196306,1,0
49K,"Norwich",37.45557388,-97.833665,1,0
49KS,"N & N",39.21444083,-96.67222723,1,0
49M,"Thurmond Glenn Fld",35.557025,-89.55285362,1,0
49MN,"Willow Ridge",44.67191166,-92.82631445,1,0
49ND,"Schmidtgall Farms",46.36750666,-101.70180778,1,0
49NE,"Harden Airstrip",41.05335279,-100.73337474,2,0
49NY,"Westmoreland",41.06676611,-72.3495275,1,0
49OH,"Gilbert",41.36671472,-81.96652917,1,0
49OR,"Lands Inn Ranch",44.59375555,-119.56415112,1,0
49PA,"Gap View",40.85926333,-75.1337875,1,0
49R,"Real Co",29.745501,-99.760892,1,0
49S,"Babb",48.84498222,-113.42731945,1,0
49TA,"Roeder",29.89661083,-95.01742778,1,0
49U,"Shoshoni Municipal",43.24862554,-108.11850920,2,0
49W,"Craven Field",35.306825,-79.08308112,1,0
49WA,"Cougar Mountain Airfield",46.84704555,-122.52206362,1,0
49WI,"Tri-center",43.37915222,-90.0154025,1,0
49X,"Chemehuevi Valley",34.5273625,-114.43111,1,0
49XS,"Wilson",34.14174083,-100.14371973,1,0
4A0,"Berry Hill",33.5358335,-84.1791695,1,0
4A2,"Martin Field",32.15847694,-87.44999778,1,0
4A3,"Mc Gowin Field",31.68071277,-86.68191695,1,0
4A4,"Polk Co Cornelius Moore Fld",34.0187055,-85.146485,1,0
4A5,"Searcy Co",35.898703,-92.656336,1,0
4A6,"Scottsboro Muni Word Fld",34.688711,-86.005925,1,0
4A7,"Clayton Co Tara Fld",33.38812300,-084.32923900,1,0
4A9,"Isbell Fld",34.473697,-85.721401,1,0
4AK2,"Livengood Camp",65.47261777,-148.66917112,1,0
4AK3,"Long Lake",61.3778825,-143.32595834,1,0
4AK4,"Jakes Bar",61.21872166,-142.88982528,1,0
4AK5,"Mankomen Lake",62.98988222,-144.47999889,1,0
4AK6,"Wolf Lake",61.6396975,-149.2847185,2,0
4AK9,"Tibbetts",58.73426972,-157.00714195,1,0
4AR1,"Shurley",35.0412665,-92.1010165,1,0
4AZ0,"Palm Valley Tucson",32.29896277,-111.31732778,1,0
4AZ2,"Block Ranch",33.70202611,-105.38387334,1,0
4AZ4,"Fly-in Picnic Grounds",33.66891361,-114.22994862,1,0
4AZ6,"Parsons Field",34.99806388,-113.46159723,1,0
4AZ7,"San Carlos",33.37479175,-110.45937775,2,0
4AZ8,"The Ultralight Strip",32.29472222,-111.34444445,3,0
4AZ9,"Leroy",32.11305555,-109.76166667,1,0
4B0,"South Albany",42.56674638,-73.83290139,1,0
4B1,"Duanesburg",42.75840888,-74.13290473,1,0
4B2,"Riverside",43.13340277,-75.26766584,1,0
4B6,"Ticonderoga Muni",43.8772695,-73.413253,1,0
4B7,"Schroon Lake",43.862561,-73.742632,1,0
4B8,"Robertson Fld",41.68931666,-72.86463016,1,0
4B9,"Simsbury",41.91676388,-72.77731778,1,0
4C1,"Flying U Ranch",41.45393083,-86.79224389,1,0
4C2,"Walker Rowe Waterloo",41.43116138,-84.98163167,1,0
4C3,"Orthodontic Strip",41.58754027,-86.90280556,1,0
4C5,"Stangland",41.31615861,-85.46498028,1,0
4C7,"Ackley Municipal",42.54581166,-93.03408834,1,0
4C8,"Albia Muni",40.9962665,-92.7656905,1,0
4C9,"Leise",42.14998611,-92.97520084,1,0
4CA7,"Acrewood",39.67071666,-121.88581112,1,0
4CA8,"Yandell Ranch",37.64048555,-121.16160445,1,0
4CL4,"Rabbit Ranch",34.45444444,-117.02638889,2,0
4CO2,"Owl Canyon",40.804705,-104.98497223,3,0
4CO7,"Ambrosich Field",39.21776805,-104.68025167,1,0
4CO8,"Kelgun",39.30693472,-104.81581112,1,0
4D0,"Abrams Muni",42.77470325,-84.733478,2,0
4D1,"Three Castles Airpark",43.66997388,-90.23262778,1,0
4D2,"Brookfield Airpark",41.22477861,-80.57896195,1,0
4D3,"Elkhorn Lake Landing Strip",40.85505694,-82.88518417,1,0
4D8,"Fuller",43.33284958,-95.15930951,2,0
4D9,"Alma Municipal",40.11202436,-099.34835555,1,0
4E7,"Ellendale Muni",46.011597,-98.51402775,2,0
4F1,"Keystone Air Park",36.22229888,-96.34612584,1,0
4F2,"Panola Co Sharpe Fld",32.1760775,-94.298814,1,0
4F3,"Jerry-wright Airfield",34.51674444,-98.33366028,1,0
4F6,"Williams Ranch",34.37926666,-93.63768945,1,0
4F7,"Kizer Fld",33.803875,-93.362174,1,0
4F8,"Wilson",33.440139,-93.055694,1,0
4F9,"La Moure Rott Muni",46.34806,-98.2816885,1,0
4FD1,"Foxcreek Plantation",30.65797611,-83.86738667,1,0
4FD2,"Flying F Farms",30.05383722,-83.01874167,1,0
4FD7,"Flanders Field",28.2064025,-81.82785612,1,0
4FL2,"Ko-kee",28.59499416,-82.1498075,1,0
4FL3,"Fellsmere",27.74169583,-80.66616751,1,0
4FL4,"Darrah Air Park",29.77828916,-82.89040278,1,0
4FL6,"Royal Trails",28.93776527,-81.47368001,1,0
4FL7,"Mulvihill Field",29.33413944,-82.25093112,1,0
4FL8,"Schwartz Farms Inc",27.34365638,-82.31731445,1,0
4FL9,"Gore",28.14334972,-81.64702028,1,0
4G0,"Pittsburgh-monroeville",40.45229055,-79.77476889,1,0
4G1,"Greenville Municipal",41.44682819,-80.3912543,2,0
4G2,"Hamburg Inc",42.7008925,-78.91475695,1,0
4G3,"Miller",40.98175277,-81.04214945,1,0
4G4,"Youngstown Elser Metro",40.961682,-80.6773455,1,0
4G5,"Monroe Co",39.7790515,-81.102779,1,0
4G6,"Hornell Muni",42.3821445,-77.682114,1,0
4G7,"Fairmont Municipal",39.44816402,-80.16703486,1,0
4G8,"Columbia",41.31499484,-081.96194487,2,0
4GA0,"Pegasus Run",34.28009416,-84.42131501,1,0
4GA1,"Thacker Field",33.04484833,-84.39825501,1,0
4GA4,"R.m. Harris",34.84674611,-84.75466056,1,0
4GA6,"Chattahoochee Air Park",33.66205388,-84.68048945,1,0
4GA7,"Kitchens Field",33.13456444,-84.25408778,1,0
4GA8,"Andrews",31.41545388,-84.71297389,1,0
4GA9,"Ebeneezer",34.24232027,-84.05713223,1,0
4H3,"Janusick",41.12920083,-89.10702695,1,0
4H4,"Fox Haven Plantation",35.34678527,-82.05510834,1,0
4H5,"Snow",39.74975916,-88.97952056,1,0
4H7,"Herschel Hunter",38.22227083,-89.70426417,1,0
4H8,"Cramm Landing Area",40.10004611,-91.28347862,1,0
4I0,"Mingo Co",37.687603,-82.260972,1,0
4I1,"Williamsburg-cumberland Falls",36.82952833,-84.18798973,1,0
4I3,"Knox Co",40.32871,-82.5237655,1,0
4I4,"Kibler",39.44614666,-87.64447028,1,0
4I7,"Putnam Co",39.6335435,-86.8138195,1,0
4I9,"Morrow Co",40.5245195,-82.850061,1,0
4IA4,"Corydon",40.75445,-93.24132084,1,0
4IA6,"Jacobs",41.08332416,-95.09471056,1,0
4IA7,"Witcombe Field",42.47192888,-92.49518973,1,0
4IA8,"Weiss",41.64723083,-91.95962139,1,0
4IA9,"Triple J",42.45831527,-92.72241917,1,0
4II0,"De Ford",40.60948166,-86.73834195,1,0
4II2,"Hangar Fly Ultralight Fly Club",39.85337361,-85.95414834,2,0
4II3,"Oleo",39.73638888,-86.72972223,1,0
4II4,"Chesak",41.25559583,-86.78807334,1,0
